# name	type	package	section	arguments
tailp	Function	lisp	lists	tailp SUBLIST LIST
tan	Function	lisp	numbers	tan RADIANS
tanh	Function	lisp	numbers	tanh Z
tenth	Function	lisp	lists	tenth X
terpri	Function	lisp	io	terpri &optional OUTPUT-STREAM
third	Function	lisp	lists	third X
throw	Special Form	lisp	control-flow	throw TAG RESULT
title-bar-format	Variable	editor	variables	-
toggle-ime	Function	editor	keymaps	toggle-ime &optional ON-OR-OFF
toggle-over	Function	editor	modes	toggle-over &optional (ARG () SV)
toggle-read-only	Function	editor	buffers	toggle-read-only &optional (ARG () SV)
toggle-session-auto-save	Function	editor	buffers	toggle-session-auto-save &optional (ARG () SV)
toggle-trace-on-error	Function	editor	errors	toggle-trace-on-error &optional (ARG () SVAR)
tool-bar-exist-p	Function	editor	menus	tool-bar-exist-p NAME
tool-bar-info	Function	editor	menus	tool-bar-info NAME
track-popup-menu	Function	editor	menus	track-popup-menu MENU &optional ANY
transpose-chars	Function	editor	text	transpose-chars &optional (ARG 1 F)
transpose-lines	Function	editor	text	transpose-lines &optional (ARG 1)
transpose-paragraphs	Function	editor	regions	transpose-paragraphs &optional (ARG 1)
transpose-region	Function	editor	text	transpose-region MOVER ARG
transpose-words	Function	editor	strings	transpose-words &optional (ARG 1)
trap-errors	Macro	editor	errors	trap-errors &body BODY
truename	Function	lisp	filesystem	truename PATHNAME
truncate	Function	lisp	numbers	truncate NUMBER &optional DIVISOR
two-way-stream-input-stream	Function	lisp	io	two-way-stream-input-stream TWO-WAY-STREAM
two-way-stream-output-stream	Function	lisp	io	two-way-stream-output-stream TWO-WAY-STREAM
type-of	Function	lisp	datatypes	type-of OBJECT
typep	Function	lisp	datatypes	typep OBJECT TYPE
undefine-key	Function	editor	keymaps	undefine-key KEYMAP KEY
undefined	Function	editor	misc	undefined
undo	Function	editor	buffers	undo
undo-boundary	Function	editor	buffers	undo-boundary
unexport	Function	lisp	packages	unexport SYMBOLS &optional PACKAGE
unicode-char	Function	editor	characters	unicode-char CODE
unintern	Function	lisp	packages	unintern SYMBOL &optional PACKAGE
uninterned	Misc	-	packages	-
union	Function	lisp	lists	union LIST1 LIST2 &rest REST &key :test :test-not :key
universal-argument	Function	editor	functions	universal-argument RAW &optional ARG
unless	Macro	lisp	control-flow	unless TEST &body BODY
unread-char	Function	lisp	io	unread-char CHARACTER &optional INPUT-STREAM
unregister-history-variable	Function	editor	variables	unregister-history-variable VAR
unset-marker	Function	editor	positions	unset-marker MARKER
unset-minor-mode-map	Function	editor	modes	unset-minor-mode-map KEYMAP &optional BUFFER
unshift-region	Function	editor	regions	unshift-region START END &optional (COLUMN (TAB-COLUMNS (SELECTED-BUFFER)))
untabify	Function	editor	text	untabify FROM TO
unuse-package	Function	lisp	packages	unuse-package PACKAGES-TO-UNUSE &optional PACKAGE
unwind-protect	Special Form	lisp	control-flow	unwind-protect PROTECTED-FORM {CLEANUP-FORM}*
up-list	Function	editor	positions	up-list &optional ARG NO-ERRORS
upcase-region	Function	editor	regions	upcase-region FROM TO
upcase-word	Function	editor	strings	upcase-word &optional (ARG 1)
update-mode-line	Function	editor	misc	update-mode-line &optional BUFFER
update-rebuild-site-lisp	Function	editor	misc	update-rebuild-site-lisp
upper-case-p	Function	lisp	characters	upper-case-p CHAR
use-keymap	Function	editor	keymaps	use-keymap KEYMAP &optional BUFFER
use-local-menu	Function	editor	menus	use-local-menu MENU
use-package	Function	lisp	packages	use-package PACKAGES-TO-USE &optional PACKAGE
use-syntax-table	Function	editor	syntax	use-syntax-table SYNTAX-TABLE &optional BUFFER (INVALIDATE-P T)
user-config-path	Function	editor	filesystem	user-config-path
user-homedir-pathname	Function	lisp	filesystem	user-homedir-pathname
user-name	Function	editor	system	user-name
uudecode-region	Function	editor	regions	uudecode-region FROM TO
uudecode-region-to-file	Function	editor	regions	uudecode-region-to-file FILENAME FROM TO
valid-path-p	Function	lisp	filesystem	valid-path-p PATHNAME
values	Function	lisp	variables	values &rest ARGS
values-list	Function	lisp	variables	values-list LIST
vconcat	Function	editor	arrays	vconcat &rest SEQ
vector	Function	lisp	arrays	vector &rest LIST
vector-pop	Function	lisp	arrays	vector-pop VECTOR
vector-push	Function	lisp	arrays	vector-push NEW-ELEMENT VECTOR
vector-push-extend	Function	lisp	arrays	vector-push-extend NEW-ELEMENT VECTOR &optional EXTENSION
vectorp	Function	lisp	datatypes	vectorp OBJECT
verify-visited-file-modtime	Function	editor	buffers	verify-visited-file-modtime &optional BUFFER
verify-visited-file-modtime	BufferLocal	editor	buffers	-
version-up-xyzzy	Function	editor	system	version-up-xyzzy &rest ARGS
view-register	Function	editor	misc	view-register R
virtual-bolp	Function	editor	positions	virtual-bolp
virtual-eolp	Function	editor	positions	virtual-eolp
what-cursor-position	Function	editor	positions	what-cursor-position
when	Macro	lisp	control-flow	when TEST &body BODY
while	Macro	lisp	control-flow	while TEST &body BODY
widen	Function	editor	positions	widen
wild-pathname-p	Function	lisp	variables	wild-pathname-p PATHNAME
window-buffer	Function	editor	buffers	window-buffer WINDOW
window-columns	Function	editor	windows	window-columns &optional WINDOW
window-coordinate	Function	editor	windows	window-coordinate &optional WINDOW
window-height	Function	editor	windows	window-height &optional WINDOW
window-lines	Function	editor	windows	window-lines &optional WINDOW
window-width	Function	editor	windows	window-width &optional WINDOW
windowp	Function	editor	datatypes	windowp OBJECT
with-hash-table-iterator	Macro	lisp	hashtables	with-hash-table-iterator (MNAME HASH-TABLE) &body BODY
with-input-from-buffer	Macro	editor	io	with-input-from-buffer (BUFFER &optional POINT EOB) &rest BODY
with-input-from-selected-buffer	Macro	editor	io	with-input-from-selected-buffer &rest BODY
with-input-from-string	Macro	lisp	io	with-input-from-string (VAR STRING &key :index :start :end) &body BODY
with-interval-message	Macro	editor	io	with-interval-message (INTERVAL) &body BODY
with-open-file	Macro	lisp	io	with-open-file (STREAM FILENAME &rest OPTIONS) &body BODY
with-open-stream	Macro	lisp	io	with-open-stream (VAR STREAM) &body BODY
with-output-to-buffer	Macro	editor	io	with-output-to-buffer (BUFFER &optional POINT) &rest BODY
with-output-to-selected-buffer	Function	editor	io	with-output-to-selected-buffer &rest BODY
with-output-to-string	Macro	lisp	io	with-output-to-string (VAR &optional STRING) &body BODY
with-output-to-temp-buffer	Macro	editor	io	with-output-to-temp-buffer (BUFNAME &optional (POPUP t)) &rest BODY
with-package-iterator	Macro	lisp	packages	with-package-iterator (MNAME PACKAGE-LIST &rest SYMBOL-TYPE) &body BODY
with-selected-window	Macro	editor	windows	with-selected-window &body BODY
with-set-buffer	Macro	editor	buffers	with-set-buffer &body BODY
word-char-p	Function	editor	datatypes	word-char-p CHAR
write	Function	lisp	io	write OBJECT &key :stream :escape :pretty :base :radix :circle :level :length :readably
write-char	Function	lisp	io	write-char CHARACTER &optional OUTPUT-STREAM
write-file	Function	editor	filesystem	write-file FILENAME &optional NOMSG APPEND CHAR-ENCODING EOL-CODE
write-region	Function	editor	filesystem	write-region FROM TO FILENAME &optional APPEND CHAR-ENCODING EOL-CODE
write-registry	Function	editor	system	write-registry SECTION KEY VALUE
wrong-disk	Misc	lisp	filesystem	-
wrong-disk-pathname	Function	lisp	filesystem	wrong-disk-pathname X
xyzzy-dumped-p	Function	editor	system	xyzzy-dumped-p
xyzzy-ini-path	Function	editor	filesystem	xyzzy-ini-path
xyzzyで提供されているストリームの種類	Tips	-	io	-
y-or-n-p	Function	lisp	minibuffer	y-or-n-p FMT &rest ARGS
yank	Function	editor	regions	yank &optional PREFIX (ARG 0)
yank-and-pop	Function	editor	regions	yank-and-pop &optional PREFIX (ARG 0)
yank-pop	Function	editor	regions	yank-pop &optional (ARG 1)
yank-rectangle	Function	editor	regions	yank-rectangle
yank-rectangle-as-region	Function	editor	regions	yank-rectangle-as-region
yank-rectangle-selection	Function	editor	regions	yank-rectangle-selection &optional ARG
yank-selection	Function	editor	regions	yank-selection &optional (ARG 0)
yank-selection-and-pop	Function	editor	regions	yank-selection-and-pop &optional (ARG 0)
yank-to-clipboard	Function	editor	regions	yank-to-clipboard &optional (ARG 1)
yes-no-or-cancel-p	Function	lisp	dialogs	yes-no-or-cancel-p FMT &rest ARGS
yes-or-no-p	Function	lisp	dialogs	yes-or-no-p FMT &rest ARGS
zap-to-char	Function	editor	characters	zap-to-char C &optional (N 1)
zerop	Function	lisp	numbers	zerop NUMBER
どの関数の頭に何がつくのでしょうか？	Tips	-	packages	-
エラー処理関係	Tips	-	errors	-
キーワードファイルのカスタマイズ	Tips	-	misc	-
キーワードファイルの書き方	Tips	-	misc	-
キー表現使用可能文字	Tips	-	keymaps	-
コマンドによりヒストリを変更するには？	Tips	-	misc	-
チャンクの概要	Tips	-	chunks	-
バッファの内部構造	Tips	-	buffers	-
パッケージ	Tips	-	packages	-
パッケージの概要	Tips	-	packages	-
ファイル操作の例	Tips	-	misc	-
印刷時のヘッダやフッタに関する表記	Tips	-	misc	-
各種ロード関係の関数の違い	Tips	-	misc	-
各種言語キーマップ	Tips	-	keymaps	-
型一覧	Misc	-	symbols	-
正規表現の表記	Tips	-	search-regexp	-
行番号等のON/OFF	Tips	-	misc	-
起動時処理フロー	Tips	-	system	-
